performance_id,facility_id,title,start_date,end_date,place,cast,editor,runtime,age,producer,ticket_price,performance_status,child,musical_license,time,poster
PF215091,FC001231,인어공주 [제주],2023.06.03,2023.06.04,서귀포예술의전당 (대극장),,,1시간,24개월 이상,,"전석 40,000원, 사전예약 25,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF215091_230316_112059.jpg
PF215083,FC001349,프린세스 공주뮤지컬쇼 [강릉],2023.05.27,2023.05.27,강릉원주대학교 해람문화관 (해람홀),,,1시간,24개월 이상,,"전석 40,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF215083_230316_110556.gif
PF215072,FC000662,폴리팝 [여주],2023.04.22,2023.04.22,세종국악당 (세종국악당),"김슿완, 이승은, 김동현, 황상하","이길준, 염용균, 이승은 등",1시간,36개월 이상,,"전석 10,000원",공연완료,Y,N,토요일(14:00),http://www.kopis.or.kr/upload/pfmPoster/PF_PF215072_230316_102219.gif
PF215067,FC000076,캣츠 오리지널 내한 [대전],2023.05.19,2023.05.21,대전예술의전당 (아트홀),"사베리오 페스쿠치, 브래들리 델라로스벨, 매튜레빅, 이안 존 버그, 페트라 일스 담, 시안 휴스, 타린 도나 등",,2시간 40분,만 7세 이상,"The Really Useful Group, 에스앤코(S&CO)","젤리클석 170,000원, VIP석 170,000원, R석 140,000원, S석 110,000원, A석 90,000원, B석 60,000원",공연완료,N,N,"금요일(19:30), 토요일 ~ 일요일(14:00,19:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF215067_230316_100826.gif
PF215066,FC000016,캣츠 오리지널 내한 [성남],2023.05.05,2023.05.07,성남아트센터 (오페라하우스),"사베리오 페스쿠치, 브래들리 델라로스벨, 매튜레빅, 이안 존 버그, 페트라 일스 담, 시안 휴스, 타린 도나 등",,2시간 40분,만 7세 이상,"The Really Useful Group, 에스앤코(S&CO)","젤리클석 170,000원, VIP석 170,000원, R석 140,000원, S석 110,000원, A석 90,000원, B석 60,000원",공연완료,N,N,"금요일(19:30), 토요일 ~ 일요일(14:00,19:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF215066_230316_100612.gif
PF215065,FC000017,캣츠 오리지널 내한 [수원],2023.05.12,2023.05.14,경기아트센터(구. 경기도문화의전당) (대극장),"사베리오 페스쿠치, 브래들리 델라로스벨, 매튜레빅, 이안 존 버그, 페트라 일스 담, 시안 휴스, 타린 도나 등",,2시간 40분,만 7세 이상,"The Really Useful Group, 에스앤코(S&CO)","젤리클석 170,000원, VIP석 170,000원, R석 140,000원, S석 110,000원, A석 90,000원, B석 60,000원",공연완료,N,N,"금요일(19:30), 토요일 ~ 일요일(14:00,19:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF215065_230316_100329.gif
PF215064,FC000057,캣츠 오리지널 내한 [용인],2023.05.26,2023.05.28,용인포은아트홀 (용인포은아트홀),"사베리오 페스쿠치, 브래들리 델라로스벨, 매튜레빅, 이안 존 버그, 페트라 일스 담, 시안 휴스, 타린 도나 등",,2시간 40분,만 7세 이상,"The Really Useful Group, 에스앤코(S&CO)","젤리클석 170,000원, VIP석 170,000원, R석 140,000원, S석 110,000원, A석 80,000원",공연완료,N,N,"금요일(19:30), 토요일 ~ 일요일(14:00,19:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF215064_230316_100051.gif
PF215063,FC001701,캣츠 오리지널 내한 [진주],2023.06.02,2023.06.04,경상남도문화예술회관 (대공연장),"사베리오 페스쿠치, 브래들리 델라로스벨, 매튜레빅, 이안 존 버그, 페트라 일스 담, 시안 휴스, 타린 도나 등",,2시간 40분,만 7세 이상,"The Really Useful Group, 에스앤코(S&CO)","젤리클석 170,000원, VIP석 170,000원, R석 140,000원, S석 110,000원, A석 90,000원, B석 60,000원",공연완료,N,N,"금요일(19:30), 토요일 ~ 일요일(14:00,19:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF215063_230316_095755.gif
PF215042,FC000008,세계문명탐험대: 태양의 나라 이집트 [서울],2023.04.29,2023.05.14,국립중앙박물관 극장 용 (국립중앙박물관 극장 용),,"정을석, 채훈병, 조선형 등",1시간 15분,24개월 이상,(주)애드칸,"VIP석 77,000원, R석 66,000원, S석 44,000원",공연완료,Y,N,"월요일 ~ 금요일(11:00), 토요일(11:00,14:00,16:30), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF215042_230315_152711.gif
PF215039,FC000469,이상한 과자 가게 전천당 [전주],2023.06.17,2023.06.18,전북대학교 삼성문화회관 (대공연장),"김헤정, 김이슬, 이나영, 임지온, 박정은, 류정훈, 손원근 등","권찬우, 정용석, 엄윤기 등",1시간 5분,24개월 이상,"(주)이스트아트컴퍼니, 아트큐브","1층석 70,000원, 2층석 60,000원",공연완료,Y,N,"토요일(11:00,14:00,18:00), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF215039_230315_151354.gif
PF215026,FC000477,급식왕: 발가락 떡볶이의 비밀 [전주 (앵콜)],2023.05.20,2023.05.21,한국소리문화의전당 (모악당),,"김민수, 이현미, 문정일 등",1시간 15분,24개월 이상,,"전석 70,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF215026_230315_134137.gif
PF215024,FC000323,우리아빠가 최고야 [대전],2023.05.20,2023.05.21,대전평송청소년문화센터 (어울림홀(소극장)),,,55분,24개월 이상,,"전석 35,000원",공연완료,Y,N,"토요일(13:00,15:00,17:00), 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF215024_230315_132251.gif
PF215018,FC000023,난 토마토 절대 안 먹어 [인천],2023.03.25,2023.06.25,인천어린이과학관 (강당),,,50분,24개월 이상,,"전석 25,000원",공연완료,Y,N,"화요일 ~ 금요일(12:50), 토요일 ~ 일요일(11:30,13:30), HOL(11:30,13:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF215018_230315_125720.jpg
PF215016,FC001383,페인터즈 [천안],2023.05.05,2023.05.05,천안예술의전당 (소공연장),,,1시간 15분,36개월 이상,,"전석 20,000원",공연완료,N,N,"금요일(14:00,17:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF215016_230315_125403.jpg
PF215007,FC001107,프린세스 공주 [서울 목동],2023.05.05,2023.05.28,한국방송회관 코바코홀 (구. 브로드홀) (한국방송회관 코바코홀 (구. 브로드홀)),,,55분,전체 관람가,,"R석 40,000원, S석 30,000원",공연완료,Y,N,"토요일(11:00,13:00,15:00), 일요일(11:00,14:00), HOL(11:00,13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF215007_230315_111009.gif
PF215002,FC000550,인어공주 [수원],2023.05.27,2023.05.27,수원청소년문화센터 (온누리아트홀),,,55분,전체 관람가,,"전석 30,000원",공연완료,Y,N,"토요일(11:00,13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF215002_230315_110344.gif
PF214995,FC001406,겨울왕국: 겨울이야기 [광주],2023.05.28,2023.05.28,광주디자인센터 (이벤트홀),,,55분,전체 관람가,,"전석 30,000원",공연완료,Y,N,"일요일(11:00,13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214995_230315_105258.gif
PF214991,FC000849,우리아빠가 최고야 [광주],2023.05.20,2023.05.20,광산문화예술회관 (대극장),,,55분,24개월 이상,,"전석 35,000원",공연완료,Y,N,"토요일(13:00,15:00,17:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214991_230315_104709.gif
PF214990,FC001247,만복이네 떡집 [서울],2023.04.15,2023.05.21,올림픽공원 (우리금융아트홀(역도경기장)),,,1시간,전체 관람가,"(주)미소컴퍼니, (주)아츠온, (주)윰컴퍼니","VIP석 70,000원, R석 60,000원, S석 50,000원",공연완료,Y,N,"화요일 ~ 금요일(15:00), 토요일 ~ 일요일(11:00,14:00,16:30), HOL(11:00,14:00,16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214990_230315_104648.jpg
PF214981,FC001187,경로당 폰팅사건 [장흥],2023.03.23,2023.03.23,장흥문화예술회관 (대공연장),"박세웅, 김성은, 지인규, 박채원, 백봉기, 김소희, 백은지 등",,1시간 50분,전체 관람가,,"1층석 10,000원, 2층석 5,000원",공연완료,N,N,목요일(19:00),http://www.kopis.or.kr/upload/pfmPoster/PF_PF214981_230315_102221.jpg
PF214978,FC002554,펜팔 [포천],2023.03.18,2023.03.26,한내소극장 (한내소극장),"김만식, 조은채, 김연대, 정형진, 신광호, 이진주, 임연서","손효범, 유재경, 김지형 등",1시간 50분,만 11세 이상,,"전석 20,000원",공연완료,N,N,"토요일(16:00), 일요일(19:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214978_230315_100842.jpg
PF214975,FC002294,헬로마마 [창원],2023.03.24,2023.03.25,창원MBC홀 (창원MBC홀),"변은영, 한인수, 문기영, 신승용, 조영경, 김단희, 임연비 등",,1시간 30분,만 7세 이상,,"VIP석 60,000원, S석 45,000원, A석 40,000원, B석 35,000원",공연완료,N,N,"금요일(16:00,19:00), 토요일(16:00,19:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214975_230315_100200.jpg
PF214973,FC000017,장수탕 선녀님 [수원],2023.05.05,2023.05.06,경기아트센터(구. 경기도문화의전당) (대극장),,"백희나, 정준, 조한나 등",1시간 5분,24개월 이상,할리퀸크리에이션즈(주),"1층석 60,000원, 2층석 40,000원",공연완료,Y,N,"금요일(11:00,14:00,16:00), 토요일 ~ HOL(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214973_230315_095558.gif
PF214971,FC000819,알사탕 [고양],2023.05.05,2023.05.07,고양어울림누리 (별모래극장),,"백희나, 전수양, 장희선",1시간,24개월 이상,,"전석 60,000원",공연완료,Y,N,"금요일(16:00), 토요일 ~ 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214971_230314_150257.jpg
PF214957,FC000293,인어공주 [대구],2023.05.20,2023.05.21,대백프라자 (프라임홀),,,1시간,24개월 이상,,"전석 30,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214957_230314_140606.gif
PF214954,FC000081,겨울왕국: 겨울이야기 [울산],2023.05.14,2023.05.14,울산문화예술회관 (소공연장),,,55분,전체 관람가,,"전석 40,000원",공연완료,Y,N,"일요일(13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214954_230314_135330.gif
PF214953,FC000867,겨울왕국: 겨울이야기 [경주],2023.05.13,2023.05.13,서라벌문화회관 (서라벌문화회관),,,55분,전체 관람가,,"전석 30,000원",공연완료,Y,N,"토요일(11:00,13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214953_230314_135030.gif
PF214949,FC001668,인어공주 [서울 서대문],2023.05.27,2023.05.27,서대문문화체육회관 (대극장),,,50분,전체 관람가,,"사전예약 22,000원",공연완료,Y,N,"토요일(11:00,13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214949_230314_133228.gif
PF214948,FC001328,알라딘 [울산],2023.05.21,2023.05.21,울산중구문화의전당 (함월홀 (2층) ),,,50분,전체 관람가,,"사전예약 22,000원",공연완료,Y,N,"일요일(13:30,15:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214948_230314_132456.gif
PF214946,FC000013,엄마까투리는 슈퍼맘 [인천],2023.05.20,2023.05.21,인천문화예술회관 (소공연장),,"박준철, 김종해, 안영은 등",1시간 5분,24개월 이상,(주)이에스생활문화 (ES생활문화),"전석 60,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214946_230314_125512.gif
PF214942,FC001927,일곱마리 아기염소와 늑대 [인천],2023.04.22,2023.04.30,아띠홀 (아띠홀),,,50분,전체 관람가,,"전석 22,900원",공연완료,Y,N,"토요일 ~ 일요일(13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214942_230314_112813.png
PF214939,FC001191,라흐마니노프 [포항],2023.04.28,2023.04.29,포항문화예술회관 (대공연장),"박유덕, 유성재, 임병근, 김여랑","한승원, 김종석, 김유현 등",1시간 30분,만 7세 이상,(주)에이치제이컬쳐(HJ컬쳐),"R석 40,000원, S석 30,000원, A석 20,000원",공연완료,N,N,"금요일(19:30), 토요일(15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214939_230314_110043.PNG
PF214934,FC001812,누가 내머리에 똥쌌어? [안성],2023.06.24,2023.06.24,안성맞춤아트홀 (대공연장),,,50분,24개월 이상,극단 복주머니,"R석 40,000원, S석 30,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214934_230314_104628.gif
PF214933,FC001536,책먹는여우 [예산],2023.06.17,2023.06.17,충남도청 문예회관 (충남도청 문예회관),,,55분,24개월 이상,,"전석 30,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214933_230314_104432.gif
PF214913,FC002868,상상플레이스,2023.02.11,2023.09.29,"창원 스타인웨이홀(상상플레이스, G.I.L. 아트홀) (창원 스타인웨이홀(상상플레이스, G.I.L. 아트홀))",,,40분,전체 관람가,,"전석 18,000원",공연완료,Y,N,"화요일(10:30), 수요일 ~ 금요일(10:30,11:30), HOL(10:30,11:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214913_230313_174900.jpg
PF214907,FC000122,빨래 [부천],2023.05.13,2023.05.14,부천시민회관 (대공연장),"신고은, 노희찬, 진미사, 김송이, 심우성, 안두호, 이윤성","최세연, 추민주, 민찬홍 등",1시간 40분,만 13세 이상,(주)씨에이치수박,"R석 70,000원, S석 50,000원",공연완료,N,N,"토요일(14:00,18:00), 일요일(14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214907_230313_171917.gif
PF214906,FC001347,라흐마니노프 [부산],2023.05.05,2023.05.07,소향씨어터 (신한카드홀),"박유덕, 정욱진, 정민, 정동화, 김여랑, 조영훈","한승원, 김종석, 김유현 등",1시간 30분,만 7세 이상,(주)에이치제이컬쳐(HJ컬쳐),"R석 77,000원, S석 55,000원",공연완료,N,N,"금요일(17:00), 토요일(15:00,19:00), 일요일(16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214906_230313_171540.gif
PF214905,FC000358,아기돼지삼형제 [속초],2023.05.13,2023.05.13,속초문화예술회관 (대공연장),,,50분,24개월 이상,,"전석 30,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214905_230313_171012.gif
PF214879,FC000908,가방 들어주는 아이 [아산],2023.04.22,2023.04.23,아산시 평생학습관(여성회관 아산아트홀) (공연장 (1층)),"김대경, 최예양, 임수현, 길미정, 오경미, 김가슬 등","고정욱, 조윤진, 김은지 등",55분,전체 관람가,고집센아이컴퍼니,"전석 45,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214879_230313_150735.gif
PF214864,FC001337,번개맨 : 우주최강 번개삼총사 [대구 (앵콜)],2023.04.29,2023.04.30,천마아트센터 (그랜드홀),"허만, 이승리, 최하늘, 이유영, 유한비, 문윤상, 조미선 등","이홍진, 홍승희, 정호윤 등",1시간 5분,24개월 이상,"(주)하늘이엔티, 한국교육방송공사(EBS)","R석 66,000원, S석 33,000원",공연완료,Y,N,"토요일(11:00,14:00,16:30), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214864_230313_135052.gif
PF214863,FC001371,피터래빗 [부천],2023.04.08,2023.04.16,한국만화박물관 (만화영화상영관),,,55분,전체 관람가,,"전석 35,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214863_230313_134034.gif
PF214862,FC000275,빨간모자와 늑대 [부산 신세계],2023.04.15,2023.04.16,신세계 문화홀 [센텀시티] (신세계 문화홀 [센텀시티]),,,1시간,24개월 이상,극단 복주머니,"전석 25,000원",공연완료,Y,N,"토요일(11:00,15:00), 일요일(11:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214862_230313_130413.gif
PF214845,FC000420,돼지책 [광주],2023.06.06,2023.06.06,5.18기념문화센터 (민주홀),,,50분,24개월 이상,,"전석 30,000원",공연완료,Y,N,"화요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214845_230313_114654.gif
PF214827,FC000769,인사이드미,2023.03.18,2023.08.31,대학로 마로니에소극장(플레이더씨어터) (대학로 마로니에소극장(플레이더씨어터)),"윤진웅, 차윤오, 장인혜, 한소영, 이수연, 박현철, 추정민 등","서홍석, 이윤희, 조영진 등",1시간 50분,만 11세 이상,엠스테이지,"전석 40,000원",공연완료,N,N,"화요일 ~ 금요일(20:00), 토요일(15:00,19:00), 일요일(15:00), HOL(15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214827_230313_110731.gif
PF214800,FC000028,이상한 엄마 [서울 강동],2023.06.09,2023.06.11,강동아트센터 (대극장 한강),,백희나,1시간,12개월 이상,,"R석 66,000원, S석 55,000원, A석 33,000원",공연완료,Y,N,"금요일(11:00,14:00), 토요일(11:00,14:00,16:00), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214800_230313_095119.gif
PF214791,FC001613,과학특공대 [대구],2023.05.13,2023.05.14,신세계 문화홀 8층 [대구] (신세계 문화홀 8층 [대구]),,,1시간 5분,24개월 이상,,"전석 35,000원",공연완료,Y,N,"토요일 ~ 일요일(11:30,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214791_230310_150949.gif
PF214790,FC001699,겨울왕국: 겨울이야기 [여주],2023.04.01,2023.04.01,여주시 평생학습센터 (여성회관) (공연장),,,1시간,24개월 이상,,"전석 35,000원, 사전예약 20,000원",공연완료,Y,N,"토요일(12:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214790_230310_150606.gif
PF214788,FC000550,피터팬 [수원],2023.05.21,2023.05.21,수원청소년문화센터 (온누리아트홀),,,55분,전체 관람가,,"사전예약 20,000원",공연완료,Y,N,"일요일(11:30,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214788_230310_150150.gif
PF214781,FC000849,알라딘 [광주],2023.05.06,2023.05.06,광산문화예술회관 (대극장),,,1시간,24개월 이상,,"전석 35,000원",공연완료,Y,N,"토요일(13:00,15:00,17:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214781_230310_144405.gif
PF214780,FC000420,프린세스 공주 [광주],2023.05.20,2023.05.21,5.18기념문화센터 (민주홀),,,1시간,24개월 이상,,"전석 35,000원",공연완료,Y,N,"토요일(13:00,15:00,17:00), 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF214780_230310_143646.gif
